b'<s> the ambiance was incredible <\\s>',b'The ambiance was incredible.'
b'<s> the waitress and manager are so friendly <\\s>',b'The waitress and manager are so friendly.'
b'<s> i would not recommend this place <\\s>',b'I would not recommend this place.'
b'<s> overall i wasnt very impressed with noca <\\s>',"b""Overall I wasn't very impressed with Noca."""
b'<s> my gyro was basically lettuce only <\\s>',b'My gyro was basically lettuce only.'
b'<s> terrible service <\\s>',b'Terrible service!'
b'<s> thoroughly disappointed <\\s>',b'Thoroughly disappointed!'
b'<s> i dont each much pasta but i love the homemade hand made pastas and thin pizzas here <\\s>',"b""I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here."""
b'<s> give it a try you will be happy you did <\\s>',"b'Give it a try, you will be happy you did.'"
b'<s> by far the best cheesecurds we have ever had <\\s>',b'By far the BEST cheesecurds we have ever had!'
b'<s> reasonably priced also <\\s>',b'Reasonably priced also!'
b'<s> everything was perfect the night we were in <\\s>',b'Everything was perfect the night we were in.'
b'<s> the food is very good for your typical bar food <\\s>',b'The food is very good for your typical bar food.'
b'<s> it was a drive to get there <\\s>',b'it was a drive to get there.'
b'<s> at first glance it is a lovely bakery cafe nice ambiance clean friendly staff <\\s>',"b'At first glance it is a lovely bakery cafe - nice ambiance, clean, friendly staff.'"
b'<s> anyway i do not think i will go back there <\\s>',"b'Anyway, I do not think i will go back there.'"
b'<s> oh this is such a thing of beauty this restaurant <\\s>',"b'Oh this is such a thing of beauty, this restaurant.'"
b'<s> if you havent gone here go now <\\s>',"b""If you haven't gone here GO NOW!"""
b'<s> a greasy unhealthy meal <\\s>',"b'A greasy, unhealthy meal.'"
b'<s> first time there and might just be the last <\\s>',b'first time there and might just be the last.'
b'<s> those burgers were amazing <\\s>',b'Those burgers were amazing.'
b'<s> and it was way to expensive <\\s>',b'And it was way to expensive.'
b'<s> be sure to order dessert even if you need to pack it to go the tiramisu and cannoli are both to die for <\\s>',"b'Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.'"
b'<s> the bartender was also nice <\\s>',b'The bartender was also nice.'
b'<s> everything was good and tasty <\\s>',b'Everything was good and tasty!'
b'<s> this place is two thumbs up way up <\\s>',b'This place is two thumbs up....way up.'
b'<s> the best place in vegas for breakfast just check out a sat or sun <\\s>',"b'The best place in Vegas for breakfast (just check out a Sat, or Sun.'"
b'<s> if you love authentic mexican food and want a whole bunch of interesting yet delicious meats to choose from you need to try this place <\\s>',"b'If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.'"
b'<s> terrible management <\\s>',b'Terrible management.'
b'<s> an excellent new restaurant by an experienced frenchman <\\s>',b'An excellent new restaurant by an experienced Frenchman.'
b'<s> if there were zero stars i would give it zero stars <\\s>',b'If there were zero stars I would give it zero stars.'
b'<s> great steak great sides great wine amazing desserts <\\s>',"b'Great steak, great sides, great wine, amazing desserts.'"
b'<s> worst martini ever <\\s>',b'Worst martini ever!'
b'<s> the steak and the shrimp are in my opinion the best entrees at gc <\\s>',b'The steak and the shrimp are in my opinion the best entrees at GC.'
b'<s> i had the opportunity today to sample your amazing pizzas <\\s>',b'I had the opportunity today to sample your amazing pizzas!'
b'<s> we waited for thirty minutes to be seated although there were 8 vacant tables and we were the only folks waiting <\\s>',b'We waited for thirty minutes to be seated (although there were 8 vacant tables and we were the only folks waiting).'
b'<s> the yellowtail carpaccio was melt in your mouth fresh <\\s>',b'The yellowtail carpaccio was melt in your mouth fresh.'
b'<s> no im going to eat the potato that i found some strangers hair in it <\\s>',"b""No, I'm going to eat the potato that I found some strangers hair in it."""
b'<s> not even a hello we will be right with you <\\s>',"b'not even a hello, we will be right with you.'"
b'<s> the desserts were a bit strange <\\s>',b'The desserts were a bit strange.'
b'<s> i really do recommend this place you can go wrong with this donut place <\\s>',"b'I really do recommend this place, you can go wrong with this donut place!'"
b'<s> nice ambiance <\\s>',b'Nice ambiance.'
b'<s> i would recommend saving room for this <\\s>',b'I would recommend saving room for this!'
b'<s> i guess maybe we went on an off night but it was disgraceful <\\s>',b'I guess maybe we went on an off night but it was disgraceful.'
b'<s> however my recent experience at this particular location was not so good <\\s>',"b'However, my recent experience at this particular location was not so good.'"
b'<s> i know this is not like the other restaurants at all something is very off here <\\s>',"b'I know this is not like the other restaurants at all, something is very off here!'"
b'<s> i think this restaurant suffers from not trying hard enough <\\s>',b'I think this restaurant suffers from not trying hard enough.'
b'<s> all of the tapas dishes were delicious <\\s>',b'All of the tapas dishes were delicious!'
b'<s> i *heart* this place <\\s>',b'I *heart* this place.'
b'<s> my salad had a bland vinegrette on the baby greens and hearts of palm <\\s>',b'My salad had a bland vinegrette on the baby greens and hearts of Palm.'
b'<s> after two i felt disgusting <\\s>',b'After two I felt disgusting.'
b'<s> a good time <\\s>',b'A good time!'
b'<s> i believe that this place is a great stop for those with a huge belly and hankering for sushi <\\s>',b'I believe that this place is a great stop for those with a huge belly and hankering for sushi.'
b'<s> generous portions and great taste <\\s>',b'Generous portions and great taste.'
b'<s> i will never go back to this place and will never ever recommended this place to anyone <\\s>',b'I will never go back to this place and will never ever recommended this place to anyone!'
b'<s> the servers went back and forth several times not even so much as an are you being helped <\\s>',"b'The servers went back and forth several times, not even so much as an Are you being helped?'"
b'<s> food was delicious <\\s>',b'Food was delicious!'
b'<s> an hour  seriously <\\s>',b'AN HOUR... seriously?'
b'<s> i consider this theft <\\s>',b'I consider this theft.'
b'<s> eew  <\\s> <s> this location needs a complete overhaul <\\s>',b'Eew... This location needs a complete overhaul.'
b'<s> we recently witnessed her poor quality of management towards other guests as well <\\s>',b'We recently witnessed her poor quality of management towards other guests as well.'
b'<s> waited and waited and waited <\\s>',b'Waited and waited and waited.'
b'<s> he also came back to check on us regularly excellent service <\\s>',"b'He also came back to check on us regularly, excellent service.'"
b'<s> our server was super nice and checked on us many times <\\s>',b'Our server was super nice and checked on us many times.'
b'<s> the pizza tasted old super chewy in not a good way <\\s>',"b'The pizza tasted old, super chewy in not a good way.'"
b'<s> service was good and the company was better <\\s>',b'Service was good and the company was better!'
b'<s> the staff are also very friendly and efficient <\\s>',b'The staff are also very friendly and efficient.'
b'<s> over rated <\\s>',b'Over rated.'
b'<s> their steaks are 100% recommended <\\s>',b'Their steaks are 100% recommended!'
b'<s> after i pulled up my car i waited for another 15 minutes before being acknowledged <\\s>',b'After I pulled up my car I waited for another 15 minutes before being acknowledged.'
b'<s> great food and great service in a clean and friendly setting <\\s>',b'Great food and great service in a clean and friendly setting.'
b'<s> all in all i can assure you ill be back <\\s>',"b""All in all, I can assure you I'll be back."""
b'<s> i hate those things as much as cheap quality black olives <\\s>',b'I hate those things as much as cheap quality black olives.'
b'<s> my breakfast was perpared great with a beautiful presentation of 3 giant slices of toast lightly dusted with powdered sugar <\\s>',"b'My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.'"
b'<s> the kids play area is nasty <\\s>',b'The kids play area is NASTY!'
b'<s> great place fo take out or eat in <\\s>',b'Great place fo take out or eat in.'
b'<s> omg i felt like i had never eaten thai food until this dish <\\s>',b'OMG I felt like I had never eaten Thai food until this dish.'
b'<s> it was extremely crumby and pretty tasteless <\\s>',b'It was extremely crumby and pretty tasteless.'
b'<s> it was a pale color instead of nice and char and has no flavor <\\s>',b'It was a pale color instead of nice and char and has NO flavor.'
b'<s> the croutons also taste homemade which is an extra plus <\\s>',b'The croutons also taste homemade which is an extra plus.'
b'<s> i got home to see the driest damn wings ever <\\s>',b'I got home to see the driest damn wings ever!'
b'<s> i really enjoyed crema caf\xc3\xa9 before they expanded i even told friends they had the best breakfast <\\s>',b'I really enjoyed Crema Caf\xc3\xa9 before they expanded; I even told friends they had the BEST breakfast.'
b'<s> not good for the money <\\s>',b'Not good for the money.'
b'<s> i miss it and wish they had one in philadelphia <\\s>',b'I miss it and wish they had one in Philadelphia!'
b'<s> we got sitting fairly fast but ended up waiting 40 minutes just to place our order another 30 minutes before the food arrived <\\s>',"b'We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.'"
b'<s> they also have the best cheese crisp in town <\\s>',b'They also have the best cheese crisp in town.'
b'<s> the food is good <\\s>',b'The food is good.'
b'<s> it was awesome <\\s>',b'It was awesome.'
b'<s> i just wanted to leave <\\s>',b'I just wanted to leave.'
b'<s> we made the drive all the way from north scottsdale  and i was not one bit disappointed <\\s>',b'We made the drive all the way from North Scottsdale... and I was not one bit disappointed!'
b'<s> i checked out this place a couple years ago and was not impressed <\\s>',b'I checked out this place a couple years ago and was not impressed.'
b'<s> the chicken i got was definitely reheated and was only ok the wedges were cold and soggy <\\s>',"b'The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy.'"
b'<s> sorry i will not be getting food from here anytime soon <\\s>',"b'Sorry, I will not be getting food from here anytime soon :('"
b'<s> an absolute must visit <\\s>',b'An absolute must visit!'
b'<s> the cow tongue and cheek tacos are amazing <\\s>',b'The cow tongue and cheek tacos are amazing.'
b'<s> my friend did not like his bloody mary <\\s>',b'My friend did not like his Bloody Mary.'
b'<s> despite how hard i rate businesses its actually rare for me to give a 1 star <\\s>',"b'Despite how hard I rate businesses, its actually rare for me to give a 1 star.'"
b'<s> they really want to make your experience a good one <\\s>',b'They really want to make your experience a good one.'
b'<s> i will not return <\\s>',b'I will not return.'
b'<s> i had the chicken pho and it tasted very bland <\\s>',b'I had the chicken Pho and it tasted very bland.'
b'<s> very disappointing <\\s>',b'Very disappointing!!!'
b'<s> the grilled chicken was so tender and yellow from the saffron seasoning <\\s>',b'The grilled chicken was so tender and yellow from the saffron seasoning.'
b'<s> a drive thru means you do not want to wait around for half an hour for your food but somehow when we end up going here they make us wait and wait <\\s>',"b'a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.'"
b'<s> pretty awesome place <\\s>',b'Pretty awesome place.'
b'<s> ambience is perfect <\\s>',b'Ambience is perfect.'
b'<s> best of luck to the rude and non customer service focused new management <\\s>',b'Best of luck to the rude and non-customer service focused new management.'
b'<s> i asked multiple times for the wine list and after some time of being ignored i went to the hostess and got one myself <\\s>',b'I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself.'
b'<s> the staff is always super friendly and helpful which is especially cool when you bring two small boys and a baby <\\s>',"b'The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!'"
b'<s> four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat <\\s>',b'Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !'
b'<s> same evening him and i are both drastically sick <\\s>',"b'Same evening, him and I are both drastically sick.'"
b'<s> we were promptly greeted and seated <\\s>',b'We were promptly greeted and seated.'
b'<s> tried to go here for lunch and it was a madhouse <\\s>',b'Tried to go here for lunch and it was a madhouse.'
b'<s> i was proven dead wrong by this sushi bar not only because the quality is great but the service is fast and the food impeccable <\\s>',"b'I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.'"
b'<s> this is a good joint <\\s>',b'This is a good joint.'
b'<s> the macarons here are insanely good <\\s>',b'The Macarons here are insanely good.'
b'<s> im not eating here <\\s>',"b""I'm not eating here!"""
b'<s> our waiter was very attentive friendly and informative <\\s>',"b'Our waiter was very attentive, friendly, and informative.'"
b'<s> maybe if they werent cold they would have been somewhat edible <\\s>',"b""Maybe if they weren't cold they would have been somewhat edible."""
b'<s> very bad experience <\\s>',b'Very bad Experience!'
b'<s> what a mistake <\\s>',b'What a mistake.'
b'<s> food was average at best <\\s>',b'Food was average at best.'
b'<s> great food <\\s>',b'Great food.'
b'<s> we wont be going back anytime soon <\\s>',"b""We won't be going back anytime soon!"""
b'<s> very very disappointed ordered the $35 big bay plater <\\s>',b'Very Very Disappointed ordered the $35 Big Bay Plater.'
b'<s> great place to relax and have an awesome burger and beer <\\s>',b'Great place to relax and have an awesome burger and beer.'
b'<s> it is perfect for a sit down family meal or get together with a few friends <\\s>',b'It is PERFECT for a sit-down family meal or get together with a few friends.'
b'<s> not much flavor to them and very poorly constructed <\\s>',"b'Not much flavor to them, and very poorly constructed.'"
b'<s> the patio seating was very comfortable <\\s>',b'The patio seating was very comfortable.'
b'<s> hands down my favorite italian restaurant <\\s>',b'Hands down my favorite Italian restaurant!'
b'<s> it was just not a fun experience <\\s>',b'It was just not a fun experience.'
b'<s> the atmosphere was great with a lovely duo of violinists playing songs we requested <\\s>',b'The atmosphere was great with a lovely duo of violinists playing songs we requested.'
b'<s> i personally love the hummus pita baklava falafels and baba ganoush it amazing what they do with eggplant <\\s>',"b""I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!)."""
b'<s> very convenient since we were staying at the mgm <\\s>',"b'Very convenient, since we were staying at the MGM!'"
b'<s> the owners are super friendly and the staff is courteous <\\s>',b'The owners are super friendly and the staff is courteous.'
b'<s> both great <\\s>',b'Both great!'
b'<s> eclectic selection <\\s>',b'Eclectic selection.'
b'<s> the sweet potato tots were good but the onion rings were perfection or as close as i have had <\\s>',b'The sweet potato tots were good but the onion rings were perfection or as close as I have had.'
b'<s> the staff was very attentive <\\s>',b'The staff was very attentive.'
b'<s> the owner used to work at nobu so this place is really similar for half the price <\\s>',"b'The owner used to work at Nobu, so this place is really similar for half the price.'"
b'<s> google mediocre and i imagine smashburger will pop up <\\s>',b'Google mediocre and I imagine Smashburger will pop up.'
b'<s> dont go here <\\s>',b'dont go here.'
b'<s> i promise they wont disappoint <\\s>',"b""I promise they won't disappoint."""
b'<s> as a sushi lover avoid this place by all means <\\s>',b'As a sushi lover avoid this place by all means.'
b'<s> what a great double cheeseburger <\\s>',b'What a great double cheeseburger!'
b'<s> awesome service and food <\\s>',b'Awesome service and food.'
b'<s> a fantastic neighborhood gem <\\s>',b'A fantastic neighborhood gem !!!'
b'<s> the plantains were the worst ive ever tasted <\\s>',"b""The plantains were the worst I've ever tasted."""
b'<s> it a great place and i highly recommend it <\\s>',"b""It's a great place and I highly recommend it."""
b'<s> service was slow and not attentive <\\s>',b'Service was slow and not attentive.'
b'<s> i gave it 5 stars then and im giving it 5 stars now <\\s>',"b""I gave it 5 stars then, and I'm giving it 5 stars now."""
b'<s> your staff spends more time talking to themselves than me <\\s>',b'Your staff spends more time talking to themselves than me.'
b'<s> dessert panna cotta was amazing <\\s>',b'Dessert: Panna Cotta was amazing.'
b'<s> very good food great atmosphere 1 <\\s>',"b'Very good food, great atmosphere.1'"
b'<s> damn good steak <\\s>',b'Damn good steak.'
b'<s> total brunch fail <\\s>',b'Total brunch fail.'
b'<s> prices are very reasonable flavors are spot on the sauce is home made and the slaw is not drenched in mayo <\\s>',"b'Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.'"
b'<s> the decor is nice and the piano music soundtrack is pleasant <\\s>',"b'The decor is nice, and the piano music soundtrack is pleasant.'"
b'<s> the steak was amazing rge fillet relleno was the best seafood plate i have ever had <\\s>',b'The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!'
b'<s> good food good service <\\s>',"b'Good food , good service .'"
b'<s> it was absolutely amazing <\\s>',b'It was absolutely amazing.'
b'<s> i probably wont be back to be honest <\\s>',"b""I probably won't be back, to be honest."""
b'<s> will definitely be back <\\s>',b'will definitely be back!'
b'<s> the sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well <\\s>',b'The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.'
b'<s> hawaiian breeze mango magic and pineapple delight are the smoothies that ive tried so far and theyre all good <\\s>',"b""Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I've tried so far and they're all good."""
b'<s> i was mortified <\\s>',b'I was mortified.'
b'<s> anyways the food was definitely not filling at all and for the price you pay you should expect more <\\s>',"b'Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.'"
b'<s> the chips that came out were dripping with grease and mostly not edible <\\s>',"b'The chips that came out were dripping with grease, and mostly not edible.'"
b'<s> i wasnt really impressed with strip steak <\\s>',"b""I wasn't really impressed with Strip Steak."""
b'<s> have been going since 2007 and every meal has been awesome <\\s>',b'Have been going since 2007 and every meal has been awesome!!'
b'<s> i work in the hospitality industry in paradise valley and have refrained from recommending cibo any longer <\\s>',b'I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.'
b'<s> the atmosphere here is fun <\\s>',b'The atmosphere here is fun.'
b'<s> would not recommend to others <\\s>',b'Would not recommend to others.'
b'<s> service is quick and even to go orders are just like we like it <\\s>',b'Service is quick and even to go orders are just like we like it!'
b'<s> i mean really how do you get so famous for your fish and chips when it so terrible <\\s>',"b""I mean really, how do you get so famous for your fish and chips when it's so terrible!?!"""
b'<s> that said our mouths and bellies were still quite pleased <\\s>',"b'That said, our mouths and bellies were still quite pleased.'"
b'<s> not my thing <\\s>',b'Not my thing.'
b'<s> 2 thumbs up <\\s>',b'2 Thumbs Up!!'
b'<s> if you are reading this please dont go there <\\s>',"b""If you are reading this please don't go there."""
b'<s> i loved the grilled pizza reminded me of legit italian pizza <\\s>',"b'I loved the grilled pizza, reminded me of legit Italian pizza.'"
b'<s> only pros large seating area nice bar area great simple drink menu the best brick oven pizza with homemade dough <\\s>',b'Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!'
b'<s> they have a really nice atmosphere <\\s>',b'They have a really nice atmosphere.'
b'<s> tonight i had the elk filet special and it sucked <\\s>',b'Tonight I had the Elk Filet special...and it sucked.'
b'<s> we ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything <\\s>',b'We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.'
b'<s> cute quaint simple honest <\\s>',"b'Cute, quaint, simple, honest.'"
b'<s> the chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside <\\s>',b'The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.'
b'<s> the food was great as always compliments to the chef <\\s>',"b'The food was great as always, compliments to the chef.'"
b'<s> special thanks to dylan t for the recommendation on what to order all yummy for my tummy <\\s>',b'Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.'
b'<s> awesome selection of beer <\\s>',b'Awesome selection of beer.'
b'<s> great food and awesome service <\\s>',b'Great food and awesome service!'
b'<s> a fly was in my apple juice  <\\s> <s> a fly <\\s>',b'A FLY was in my apple juice.. A FLY!!!!!!!!'
b'<s> the han nan chicken was also very tasty <\\s>',b'The Han Nan Chicken was also very tasty.'
b'<s> as for the service i thought it was good <\\s>',"b'As for the service, I thought it was good.'"
b'<s> the food was barely lukewarm so it must have been sitting waiting for the server to bring it out to us <\\s>',"b'The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.'"
b'<s> ryan bar is definitely one edinburgh establishment i wont be revisiting <\\s>',"b""Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting."""
b'<s> nicest chinese restaurant ive been in a while <\\s>',"b""Nicest Chinese restaurant I've been in a while."""
b'<s> overall i like there food and the service <\\s>',"b'Overall, I like there food and the service.'"
b'<s> they also now serve indian naan bread with hummus and some spicy pine nut sauce that was out of this world <\\s>',b'They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.'
b'<s> friend pasta also bad he barely touched it <\\s>',"b""Friend's pasta -- also bad, he barely touched it."""
b'<s> try them in the airport to experience some tasty food and speedy friendly service <\\s>',"b'Try them in the airport to experience some tasty food and speedy, friendly service.'"
b'<s> i love the decor with the chinese calligraphy wall paper <\\s>',b'I love the decor with the Chinese calligraphy wall paper.'
b'<s> never had anything to complain about here <\\s>',b'Never had anything to complain about here.'
b'<s> it was way over fried <\\s>',b'It was way over fried.'
b'<s> im not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place <\\s>',"b""I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place."""
b'<s> when i opened the sandwich i was impressed but not in a good way <\\s>',"b'When I opened the sandwich, I was impressed, but not in a good way.'"
b'<s> will not be back <\\s>',b'Will not be back!'
b'<s> there was a warm feeling with the service and i felt like their guest for a special treat <\\s>',b'There was a warm feeling with the service and I felt like their guest for a special treat.'
b'<s> an extensive menu provides lots of options for breakfast <\\s>',b'An extensive menu provides lots of options for breakfast.'
b'<s> i always order from the vegetarian menu during dinner which has a wide array of options to choose from <\\s>',"b'I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.'"
b'<s> i have watched their prices inflate portions get smaller and management attitudes grow rapidly <\\s>',"b'I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!'"
b'<s> wonderful lil tapas and the ambience made me feel all warm and fuzzy inside <\\s>',b'Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.'
b'<s> i got to enjoy the seafood salad with a fabulous vinegrette <\\s>',"b'I got to enjoy the seafood salad, with a fabulous vinegrette.'"
b'<s> the wontons were thin not thick and chewy almost melt in your mouth <\\s>',"b'The wontons were thin, not thick and chewy, almost melt in your mouth.'"
b'<s> level 5 spicy was perfect where spice didnt over whelm the soup <\\s>',"b""Level 5 spicy was perfect, where spice didn't over-whelm the soup."""
b'<s> main thing i didnt enjoy is that the crowd is of older crowd around mid 30s and up <\\s>',"b""Main thing I didn't enjoy is that the crowd is of older crowd, around mid 30s and up."""
b'<s> when im on this side of town this will definitely be a spot ill hit up again <\\s>',"b""When I'm on this side of town, this will definitely be a spot I'll hit up again!"""
b'<s> i had to wait over 30 minutes to get my drink and longer to get 2 arepas <\\s>',b'I had to wait over 30 minutes to get my drink and longer to get 2 arepas.'
b'<s> this is a great place to eat <\\s>',b'This is a GREAT place to eat!'
b'<s> the jalapeno bacon is soooo good <\\s>',b'The jalapeno bacon is soooo good.'
b'<s> the service was poor and thats being nice <\\s>',b'The service was poor and thats being nice.'
b'<s> food was good service was good prices were good <\\s>',"b'Food was good, service was good, Prices were good.'"
b'<s> the place was not clean and the food oh so stale <\\s>',b'The place was not clean and the food oh so stale!'
b'<s> the chicken dishes are ok the beef is like shoe leather <\\s>',"b'The chicken dishes are OK, the beef is like shoe leather.'"
b'<s> but the service was beyond bad <\\s>',b'But the service was beyond bad.'
